,city,position,company_name,company_size,company_type,salary,education,ability,experience
16,杭州-江干区,数据分析师,九阳,1000-9999人,上市公司,面议,本科,数据分析 数据挖掘 BI 商业分析 大数据平台 数据中台 数据建模 行业分析 ,1-3年
17,杭州-西湖区,数据分析师,浙江外企德科人力资源服务有限公司,100-299人,合资,6千-8千,大专,Python SQL 数据分析 Hive ,不限
18,杭州,数据分析师,杭州下城区新航道专修学校,500-999人,其它,6千-8千,本科,Tableau Python 数据分析 Power BI SQL ,不限
19,杭州,数据分析师,中科金审,100-299人,民营,1万-1.5万,本科,数据采集 数据建模 数据挖掘 ,1-3年
20,杭州-滨江区,数据分析师,迈微(浙江)控股有限公司,100-299人,民营,7千-8千,本科,Python BI 数据分析 excel ,1年以下
21,杭州-余杭区,数据分析师（业务分析方向）,微脉,100-299人,民营,1.5万-3万,本科,SQL 数据分析 数据监控 ,3-5年
22,杭州-余杭区,高级数据分析师,太原华汉兴业科技发展有限公司,20-99人,股份制企业,1.5万-3万,本科,数据建模 ,1-3年
23,杭州-余杭区,高级数据分析师,北京磐基讯析技术有限公司,20-99人,民营,2万-3万,本科,数据分析 金融 运营分析 建模 ,3-5年
24,杭州,数据分析师,传化物流,1000-9999人,民营,6千-8千,大专,数据分析 ,1-3年
25,杭州-滨江区,数据分析师,杭州勒芒科技有限公司,20-99人,民营,8千-1万,学历不限,Python ,3-5年
26,杭州,数据分析师,浙江外服人力资源服务有限公司杭州分公司,100-299人,国企,1.5万-3万,本科,数据挖掘 数据采集 ,3-5年
27,杭州-滨江区,数据分析师/电商数据专员,浙江炊大王炊具有限公司,1000-9999人,民营,6千-1万,大专,数据挖掘 SQL Python R语言 行业分析 电商数据分析 ,1-3年
28,杭州-余杭区,数据分析师,智云健康,100-299人,民营,1.5万-2万,本科,Python SQL 需求分析 数据挖掘 ,5-10年
29,杭州-余杭区,数据分析师（杭州）,浙江怡联网络科技股份有限公司,20-99人,股份制企业,5千-8千,本科,数据清洗 MySQL 数据分析 数据挖掘 ,1-3年
30,杭州-江干区,高级数据分析师,中软国际,10000人以上,上市公司,面议,本科,数据分析 数据挖掘 ,3-5年
31,杭州-余杭区,资深数据分析师,智云健康,100-299人,民营,1.5万-2万,本科,SQL Python 数据分析 ,3-5年
32,杭州-拱墅区,数据分析师,杭州慧景科技股份有限公司,100-299人,股份制企业,8千-1.5万,本科,数据分析 数据挖掘 SQL MySQL Hadoop 大数据分析 Hive ,1-3年
33,杭州,AliExpress-行业数据分析师（时尚行业）-杭州,阿里巴巴集团,10000人以上,合资,面议,本科,,无经验
34,杭州-余杭区,数据分析师,天狮集团,10000人以上,民营,面议,本科,数据分析 ,3-5年
35,杭州,数据分析师,杭州当贝网络科技有限公司,100-299人,合资,9千-1.4万,大专,Tableau 数据分析 BI MySQL 商业数据分析 ,3-5年
36,杭州-下城区,高级数据分析师,常州安科电子商务有限公司,500-999人,民营,1.5万-2.5万,本科,数据分析 商业分析 数据监控 行业分析 ,3-5年
37,杭州,数据分析师（总行信息开发部）(J11263),浙江泰隆商业银行,10000人以上,股份制企业,1万-1.5万,本科,Python SQL SPSS SAS 决策树 聚类 MySQL ,1-3年
38,杭州,商业智能部-数据分析师-杭州,阿里巴巴集团,10000人以上,合资,面议,本科,,无经验
39,杭州-余杭区,商业数据分析师,智联RPO,1000-9999人,上市公司,面议,大专,商业分析 数据挖掘 电商 数据银行 推广优化 ,1-3年
40,杭州-江干区,数据分析师（电商方向）,杭州春客网络科技有限公司,1000-9999人,民营,8千-1.2万,本科,统计学 数据分析 销售业务数据 MySQL Python 电商数据 ,3-5年
41,杭州-萧山区,数据分析师,客享科技(深圳)有限公司,20-99人,民营,6千-8千,大专,人工智能 自然语言处理 深度学习 机器学习 算法 ,1年以下
42,杭州-萧山区,数据分析师,杭州培慕科技有限公司,20-99人,民营,6千-1.2万,本科,数据分析 ,1-3年
43,杭州-江干区,数据分析师,杭州春客网络科技有限公司,1000-9999人,民营,7千-1.3万,大专,Python MySQL SQL Server Oracle ,1-3年
44,杭州-江干区,数据分析师,浪潮集团,10000人以上,国企,1万-1.5万,大专,数据分析 数据架构 ,3-5年
45,杭州-拱墅区,数据分析师,上海河广信息科技有限公司,500-999人,股份制企业,7千-1.2万,大专,MySQL Oracle ,1-3年
46,杭州,数据分析师,明康汇生态农业集团有限公司,1000-9999人,民营,4千-6千,本科,数据分析 销售分析 商业报告 ,1年以下
47,杭州,抖音电商 - 数据分析师（平台治理方向）,北京字节跳动科技有限公司,10000人以上,民营,2万-4万,本科,,不限
48,杭州-西湖区,高级数据分析师-产研方向,有赞,1000-9999人,上市公司,2.5万-4万,本科,数据分析 BI 行业分析 需求分析 产品分析 ,5-10年
49,杭州,数据分析师,浪潮集团,10000人以上,国企,6千-8千,本科,行业数据分析 ,1-3年
50,杭州,资深数据分析师03-06-153,杭州大搜车汽车服务有限公司（二手车生态发展工作组）,1000-9999人,外商独资,1.2万-2.2万,本科,数据挖掘 需求分析 商业分析 ,3-5年
51,杭州,集团法务线-法务数据分析师-杭州,阿里巴巴集团,10000人以上,合资,面议,本科,,无经验
52,杭州,抖音电商 - 数据分析师（体验与服务）,北京字节跳动科技有限公司,10000人以上,民营,2万-4万,本科,,不限
53,杭州-滨江区,高级数据分析师,海康威视,10000人以上,上市公司,1.5万-2.5万,本科,,3-5年
54,杭州,数据分析师（项目经理）,杭州核新软件技术有限公司,1000-9999人,上市公司,1万-2万,本科,,3-5年
55,杭州,需求分析师/数据模型师,长亮科技,1000-9999人,上市公司,1万-2万,本科,oracle数据库 ,3-5年
56,杭州,数据分析师-供应链,北京字节跳动科技有限公司,10000人以上,民营,3万-6万,本科,,不限
57,杭州-滨江区,高级数据运营分析师,海康威视,10000人以上,上市公司,1.5万-2.5万,本科,,5-10年
58,杭州,数据分析师,亚信科技(中国)有限公司,10000人以上,民营,1.5万-2万,本科,数据分析 数据挖掘 Python ,3-5年
59,杭州,数据分析助理+双休+包吃住,绍兴市艾希文化发展有限公司,100-299人,民营,6千-8千,大专,数据 ,不限
