,city,position,company_name,company_size,company_type,salary,education,ability,experience
207,上海-嘉定区,大数据分析工程师,武汉雄韬氢雄燃料电池科技有限公司,1000-9999人,上市公司,1万-1.5万,本科,数据分析 ,3-5年
208,上海,高级数据交付经理(J19085),辉瑞制药有限公司(Pfizer Pharmaceuticals Limited),1000-9999人,外商独资,面议,本科,数据分析 商业数据分析 ,5-10年
209,上海-浦东新区,华为 数据分析,外企德科,1000-9999人,合资,8千-1万,本科,数据分析 ,不限
210,上海-静安区,数据分析岗-新瑞计划,易居企业(中国)集团有限公司,1000-9999人,上市公司,6千-8千,本科,数据分析 商业分析 需求分析 商业数据分析 ,不限
211,上海-杨浦区,数据分析实习生,上海诺亚金融服务股份有限公司,1000-9999人,上市公司,2千-4千,本科,数据分析 ,无经验
212,上海-浦东新区,督控分析师（销售支持部(M2),跨越速运,10000人以上,民营,1万-1.5万,本科,数据分析 数据挖掘 ,1-3年
213,上海-黄浦区,数据分析工程师-上海黄浦,博彦科技,10000人以上,上市公司,1万-1.5万,本科,Python 数据分析 ETL ,3-5年
214,上海,项目工程师/数据分析工程师/生信工程师,上海烈冰生物医药科技有限公司,100-299人,民营,6千-1万,本科,数据分析 Python 高通量测序 ,不限
215,上海-静安区,数据分析与挖掘,易居企业(中国)集团有限公司,1000-9999人,上市公司,7千-9千,本科,数据分析 数据建模 ,不限
216,上海,本地生活-数据分析BI-上海,阿里巴巴集团,10000人以上,合资,面议,本科,,无经验
217,上海-青浦区,督控分析师,跨越速运,10000人以上,民营,8千-1.5万,本科,数据分析 数据挖掘 大数据分析 商业分析 ,1-3年
218,上海-徐汇区,数据分析实习生,与睿企业管理咨询(上海)有限公司,100-299人,外商独资,3千-4千,硕士,数据分析 ,不限
219,上海,数据分析,红星美凯龙,10000人以上,上市公司,8千-1万,本科,数据分析 数据中台 ,3-5年
220,上海-静安区,BI 分析师 （ Power BI 方向 ）,上海西信,100-299人,合资,1.5万-2万,本科,BI 报表开发 Tableau PowerBI ,3-5年
221,上海-长宁区,数据分析员,瑞幸咖啡,10000人以上,民营,8千-1万,本科,Python SQL ,1-3年
222,上海-浦东新区,数据分析经理,苏州易卖东西信息技术有限公司,500-999人,民营,1.8万-3.5万,本科,数据分析 数据挖掘 ,5-10年
223,上海,Power BI&amp;FineBI,八六三软件,500-999人,国企,1.2万-1.9万,大专,BI 报表开发 ETL 数据仓库 FineReport PowerBI Python ,3-5年
224,上海-青浦区,大数据开发工程师（本）,德邦物流,10000人以上,上市公司,1万-1.5万,本科,数据挖掘 Python 数据建模 数据分析 ,无经验
225,上海,数据分析员,上海答即所问智能科技有限公司,20-99人,民营,6千-1.2万,本科,数据分析 数据采集 数据监控 商业数据分析 需求分析 模型设计 ,1-3年
226,上海,数据分析与挖掘工程师,华为技术有限公司,10000人以上,民营,面议,本科,,无经验
227,上海,数据分析专家,固安捷贸易有限公司,300-499人,民营,1.5万-3万,本科,SQL MySQL 数据治理 数据仓库 数据建模 SQL Server 行业分析 数据清洗 ,5-10年
228,上海-青浦区,数据分析专员,煌上煌,1000-9999人,上市公司,6千-8千,大专,数据分析 大数据平台 ,1-3年
229,上海,数据分析岗,中国大地财产保险股份有限公司,10000人以上,国企,8千-1.5万,本科,数据分析 需求分析 SQL ,1-3年
230,上海,证券研究员，证券分析师,上海沃珑港投资管理合伙企业(有限合伙),20人以下,民营,9千-1.5万,本科,宏观分析 行业研究 投资分析 ,1-3年
231,上海,运营分析师,京喜,500-999人,合资,1.4万-2.4万,本科,数据分析 行业分析 商业数据分析 模型设计 需求分析 ,3-5年
232,上海-虹口区,数据分析--外包,大连斯锐信息技术公司,1000-9999人,民营,8千-1万,本科,行业分析 数据分析 ,3-5年
233,上海-浦东新区,督控分析师,跨越速运,10000人以上,民营,1万-1.5万,本科,数据集市 数据监控 数据分析 ,1-3年
234,上海-徐汇区,规划数据分析（华东）,好未来,10000人以上,上市公司,1.5万-2万,本科,行业分析 商业分析 需求分析 ,5-10年
